1465582198000|79|46|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582201000|81|54|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582204000|80|50|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582207000|77|48|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582210000|74|47|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582213000|72|47|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582216000|70|49|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582219000|70|56|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582222000|70|54|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582225000|70|55|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582228000|74|62|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582231000|76|75|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582234000|73|77|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582237000|70|85|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582240000|72|80|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582253000|0|42|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582256000|0|75|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582259000|0|79|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582262000|0|72|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582265000|0|69|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582268000|0|61|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582271000|0|56|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465582274000|0|56|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465582277000|0|55|10|0|0|0|28|2|1|2|15|6|69|0|0|0|0
1465582280000|0|48|10|0|0|0|28|2|1|2|15|6|69|0|0|0|0
1465582283000|0|47|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465582286000|0|49|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465582289000|66|49|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465582292000|65|52|10|0|0|50|28|0|1|0|15|6|69|0|0|0|0
1465582295000|65|50|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582298000|67|51|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582301000|67|27|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582304000|69|29|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582307000|69|32|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582310000|67|44|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582313000|65|46|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582316000|65|49|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582811000|174|18|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582814000|60|75|10|0|0|25|28|0|1|0|15|6|69|0|0|0|0
1465582817000|63|74|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582820000|66|68|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582823000|68|65|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582826000|69|64|10|0|0|25|28|0|1|0|15|6|69|0|0|0|0
1465582829000|69|60|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465582832000|70|56|10|0|0|50|28|0|1|0|15|6|69|0|0|0|0
1465582835000|72|53|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582838000|72|53|10|0|0|25|28|0|1|0|15|6|69|0|0|0|0
1465582841000|72|52|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582844000|72|53|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582847000|71|68|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582850000|70|84|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582853000|70|87|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582856000|72|87|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465582859000|75|84|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465582862000|76|62|10|0|0|25|28|0|1|1|15|6|69|0|0|0|0
1465582865000|76|61|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465582868000|74|58|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465582871000|74|51|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465584843000|104|3|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465584846000|60|77|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584849000|63|61|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584852000|65|27|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584855000|67|25|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584858000|69|25|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584861000|75|41|10|0|0|100|28|0|1|0|15|6|69|0|0|0|0
1465584864000|75|94|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584867000|69|98|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584870000|70|98|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584873000|71|70|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584876000|70|47|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584879000|70|40|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584882000|72|34|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465584885000|75|29|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465584888000|77|23|10|0|0|25|28|0|1|1|15|6|69|0|0|0|0
1465584891000|80|100|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584894000|87|100|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584897000|93|100|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584900000|99|90|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584903000|106|3|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584906000|130|58|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465584909000|151|91|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465595920000|60|1|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465595923000|60|83|10|0|0|0|28|0|2|0|31|6|69|0|0|0|0
1465595926000|63|75|10|0|0|0|28|0|2|0|31|6|69|0|0|0|0
1465595929000|65|66|10|0|0|0|28|0|2|0|31|6|69|0|0|0|0
1465595932000|67|63|10|0|0|0|28|0|2|0|31|6|69|0|0|0|0
1465595935000|68|38|10|0|0|0|28|0|3|1|31|6|69|0|0|0|0
1465595938000|69|14|10|0|0|0|28|0|3|1|31|6|69|0|0|0|0
1465595941000|71|9|10|0|0|0|28|0|3|1|31|6|69|0|0|0|0
1465595944000|72|10|10|0|0|0|28|0|3|1|31|6|69|0|0|0|0
1465595947000|74|13|10|0|0|0|28|0|3|1|31|6|69|0|0|0|0
1465595950000|75|13|10|0|0|0|28|0|3|1|31|6|69|0|0|0|0
1465595953000|77|9|10|0|0|0|28|0|4|1|31|6|69|0|0|0|0
1465595956000|78|10|10|0|0|0|28|0|4|0|31|6|69|0|0|0|0
1465595959000|80|100|10|0|0|25|28|0|5|0|31|6|69|0|0|0|0
1465595962000|83|100|10|0|0|0|28|0|5|0|31|6|69|0|0|0|0
1465595965000|85|100|10|0|0|0|28|0|5|0|31|6|69|0|0|0|0
1465595968000|88|61|10|0|0|0|28|0|4|0|31|6|69|0|0|0|0
1465595971000|89|34|10|0|0|0|28|0|4|0|31|6|69|0|0|0|0
1465595974000|91|2|10|0|0|0|28|0|3|1|31|6|69|0|0|0|0
1465595977000|92|3|10|0|0|0|28|0|3|1|31|6|69|0|0|0|0
1465596882000|216|4|10|0|0|0|28|0|1|4|15|6|69|0|0|0|0
1465596885000|60|73|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596888000|62|78|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596891000|63|71|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596894000|64|66|10|0|0|50|28|0|1|0|15|6|69|0|0|0|0
1465596897000|65|61|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596900000|66|59|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596903000|66|57|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596906000|117|85|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596909000|118|64|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596912000|114|3|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596915000|110|8|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596918000|106|13|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596921000|102|22|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596924000|98|30|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596927000|94|35|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596930000|90|42|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596933000|86|48|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596936000|83|51|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465596939000|82|51|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465755621000|0|45|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465755624000|0|50|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465755627000|0|50|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465755630000|0|50|10|0|0|0|28|0|1|0|15|6|69|0|0|0|0
1465755633000|0|58|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755636000|0|80|10|0|0|0|28|1|1|2|15|6|69|0|0|0|0
1465755639000|0|67|10|0|0|0|28|2|1|2|15|6|69|0|0|0|0
1465755642000|0|59|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755645000|0|56|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755648000|0|39|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755651000|0|28|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755654000|0|29|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755657000|0|30|10|0|0|25|28|0|1|1|15|6|69|0|0|0|0
1465755660000|0|46|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755663000|0|43|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755666000|82|31|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755669000|83|37|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755672000|85|21|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755675000|86|23|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755678000|86|22|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755681000|85|30|10|0|0|0|28|1|1|2|15|6|69|0|0|0|0
1465755684000|87|84|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755687000|88|12|10|0|0|0|28|0|1|1|15|6|69|0|0|0|0
1465755690000|90|5|10|0|3|0|28|0|1|1|15|6|90|0|0|0|0
1465755693000|91|7|10|0|1|0|28|0|1|1|15|8|91|0|0|0|0
1465755696000|93|8|10|0|1|0|28|0|1|0|15|16|92|0|0|0|0
1465755699000|94|39|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465755702000|96|100|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465755705000|96|42|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465755708000|95|16|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465755711000|94|53|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465755714000|96|66|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465755717000|98|12|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465755720000|99|6|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465755723000|100|6|10|0|0|25|28|0|1|1|15|16|92|0|0|0|0
1465755726000|101|27|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465755729000|97|31|10|0|0|50|28|0|1|1|15|16|92|0|0|0|0
1465755732000|89|46|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465755735000|78|92|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465755738000|78|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465755741000|82|96|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465755744000|82|85|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465755747000|83|69|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465755750000|85|55|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465755753000|86|40|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465755756000|88|42|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465755759000|87|39|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465756172000|0|19|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465756175000|0|56|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756178000|0|81|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756181000|0|76|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756184000|0|71|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756187000|0|66|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756190000|0|26|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756193000|0|16|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756196000|84|49|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756199000|85|50|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756202000|84|63|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756205000|83|74|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756208000|79|82|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756211000|76|83|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756214000|74|89|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756217000|73|87|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756220000|75|79|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756223000|79|82|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756226000|76|95|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756229000|72|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465756232000|73|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757000000|135|3|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757003000|60|82|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757006000|62|55|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757009000|64|32|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757012000|67|27|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757015000|69|24|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757018000|71|25|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757021000|73|28|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757024000|74|29|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757027000|73|46|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757030000|72|49|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757033000|72|49|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757036000|71|48|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757039000|70|49|10|0|0|25|28|0|1|0|15|16|92|0|0|0|0
1465757042000|71|48|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757045000|72|49|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757048000|73|49|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757051000|74|51|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757054000|74|48|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757057000|76|48|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465757060000|77|50|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465760154000|84|16|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465760157000|60|75|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465760160000|62|45|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465760163000|64|32|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465760166000|67|28|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465760169000|69|19|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465760172000|71|88|10|0|0|0|28|2|1|2|15|16|92|0|0|0|0
1465760175000|72|100|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465760178000|74|85|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465760181000|75|100|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465760184000|76|9|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465760187000|78|11|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465760190000|79|16|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465760193000|81|19|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465760196000|82|22|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465760199000|81|27|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465760202000|80|23|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465760205000|82|24|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465760208000|83|24|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465760211000|85|26|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465760214000|87|23|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465761226000|188|6|10|0|0|0|28|0|1|2|15|16|92|0|0|0|0
1465761229000|60|73|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761232000|63|72|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761235000|66|61|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761238000|68|50|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761241000|70|28|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761244000|80|41|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761247000|95|82|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761250000|97|71|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761253000|96|62|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465761256000|95|54|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465761259000|94|50|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465761262000|94|52|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465761265000|94|47|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465761268000|95|43|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465761271000|94|41|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761274000|92|48|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761277000|91|93|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761280000|87|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761283000|84|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465761286000|88|94|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764268000|71|5|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764271000|60|80|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764274000|62|43|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764277000|64|28|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764280000|67|27|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764283000|69|36|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764286000|71|43|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764289000|74|27|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764292000|81|59|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764295000|71|96|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764298000|69|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764301000|74|98|10|0|0|100|28|0|1|0|15|16|92|0|0|0|0
1465764304000|63|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764307000|62|89|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764310000|65|77|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764313000|66|70|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764316000|67|65|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764319000|66|62|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764322000|69|91|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764325000|68|84|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764328000|68|71|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465764331000|68|39|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465764334000|69|34|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465770463000|124|31|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465770466000|60|72|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770469000|62|48|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770472000|64|66|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770475000|66|63|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465770478000|66|60|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770481000|66|57|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770484000|66|30|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770487000|67|36|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770490000|66|32|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770493000|65|49|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770496000|64|51|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770499000|64|51|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770502000|63|50|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770505000|63|45|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770508000|65|27|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770511000|66|23|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770514000|68|21|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465770517000|70|22|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465770520000|72|29|10|0|0|25|28|0|1|1|15|16|92|0|0|0|0
1465770523000|74|27|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770526000|90|65|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770529000|92|97|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770532000|90|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770535000|83|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770538000|82|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770541000|82|98|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770544000|82|94|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770547000|81|88|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770550000|81|78|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465770553000|82|52|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465770556000|84|33|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465770559000|85|44|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465770562000|86|41|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465772267000|170|27|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465772270000|60|73|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465772273000|63|67|10|0|0|0|28|0|1|0|15|16|92|0|0|0|0
1465772276000|64|67|10|0|0|25|28|0|1|0|15|16|92|0|0|0|0
1465772279000|66|63|10|0|0|0|28|0|1|1|15|16|92|0|0|0|0
1465772282000|67|63|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465772285000|66|59|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465772288000|64|58|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465772291000|64|57|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
1465772294000|63|54|10|0|0|0|28|1|1|2|15|16|92|0|0|0|0
