-0.591
-0.45
0.203
-0.392
-0.287
-0.754
-0.814
-0.316
-0.375
2.118
0.667
1.378
-0.147
-0.579
0.071
NA
-0.556
-0.463
-0.685
-0.808
-0.364
-0.692
-0.074
NA
-0.556
-0.579
-0.902
-0.472
-0.853
-0.812
-0.452
NA
-0.619
-0.364
-0.086
-0.198
-0.541
-0.841
-0.83
NA
-0.45
1.571
0.792
1.178
0.667
0.705
0.714
0.117
-0.591
-0.048
0.21
-0.674
-0.311
-0.677
-0.196
0.409
-0.471
-0.794
-0.868
-0.87
-0.949
-0.862
-0.917
0.012
-0.556
2.222
0.453
0.439
-0.088
0.49
0.342
NA
-0.333
1.917
0.262
0.317
-0.067
0.213
0.145
-0.04
-0.385
0.373
0.09
-0.062
-0.307
-0.514
-0.131
NA
-0.5
0.327
-0.06
-0.254
-0.516
-0.843
-0.523
NA
-0.444
1.059
0.185
0.023
-0.07
0.095
0.151
-0.523
-0.556
0.467
0.042
-0.314
-0.189
0.111
-0.011
2.5
-0.579
0.286
0
-0.46
-0.463
-0.833
-0.289
-0.336
1.029
0.362
-0.013
-0.453
-0.323
0.079
0.039
-0.397
-0.5
1.704
0.6
-0.623
-0.083
1.424
0.485
-0.584
-0.556
1.31
0.313
0.426
-0.463
-0.849
-0.544
-0.91
-0.357
0.556
0.714
-0.806
-0.146
-0.647
-0.419
-0.278
-0.556
-0.446
-0.118
-0.83
-0.411
-0.73
-0.849
NA
-0.467
-0.429
-0.706
-0.213
-0.053
0.3
0.385
NA
-0.625
0.682
-0.24
-0.128
-0.44
0.194
-0.077
NA
-0.429
0.059
0.132
-0.268
-0.267
-0.8
-0.878
NA
-0.529
1.64
0.588
3.474
-0.159
-0.517
-0.188
NA
-0.652
0.714
-0.284
-0.861
-0.641
-0.863
-0.863
NA
-0.619
-0.45
0.29
0.544
-0.309
-0.229
-0.213
NA
-0.333
-0.19
0.645
-0.295
0.25
-0.655
0.258
NA
-0.667
-0.188
0.058
-0.725
-0.414
-0.533
-0.833
NA
-0.643
-0.391
-0.183
-0.729
-0.522
-0.698
-0.714
-0.446
-0.333
-0.333
0.373
0.081
-0.248
-0.737
-0.795
0.5
-0.25
-0.5
-0.255
-0.278
-0.234
-0.745
-0.844
-0.333
-0.591
1.765
-0.867
-0.362
-0.371
-0.481
-0.39
NA
-0.467
-0.467
0.404
0.151
-0.224
-0.727
-0.821
NA
-0.611
-0.429
0.315
-0.086
-0.12
NA
NA
NA
-0.385
2.636
0.617
-0.409
0.544
2.577
0.567
NA
-0.429
-0.385
0.569
0.051
-0.189
-0.656
0.013
0.12
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-0.55
-0.467
0.459
-0.129
-0.457
-0.732
-0.24
NA
-0.68
-0.556
-0.081
-0.176
-0.397
-0.767
-0.198
-0.2
-0.526
0.391
0.014
-0.413
-0.315
-0.238
0.113
0.446
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-0.679
-0.579
0.5
-0.229
-0.216
-0.656
-0.851
0.099
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
